,Unnamed: 0,tweet,sentiment,lang,tweet_without_stopwords
4574,189905,mcgrath stands for kentucky amp america moscowmitch just doesn t get that and trump proved in that debate he doesn t care about our families watch amp retweet mcgrath2020 bidenharris2020 presidentialdebate2020 debates2020 voteouteveryrepublican,0,en,"['mcgrath', 'stands', 'kentucky', 'amp', 'america', 'moscowmitch', 'get', 'trump', 'proved', 'debate', 'care', 'families', 'watch', 'amp', 'retweet', 'mcgrath2020', 'bidenharris2020', 'presidentialdebate2020', 'debates2020', 'voteouteveryrepublican']"
4575,399800,he is tweeting this for the 3001 th time now by the way i m not a supporter of donaldtrump,0,en,"['tweeting', '3001', 'th', 'time', 'way', 'supporter', 'donaldtrump']"
4576,457820,this election is fascist gop elitist corporate billionaires and brainwashed against we the people of democracy who do you trust to run your life save the planet and future election2020 electionday trump2020landslidevictory bidenharris2020 trump,0,en,"['election', 'fascist', 'gop', 'elitist', 'corporate', 'billionaires', 'brainwashed', 'people', 'democracy', 'trust', 'run', 'life', 'save', 'planet', 'future', 'election2020', 'electionday', 'trump2020landslidevictory', 'bidenharris2020', 'trump']"
4577,957135,i wonder if trump has any dirt kompromat on any supreme court judges or more than they have on him anyway may be a shame jeffrey epstein isn t alive trump election2020,1,en,"['wonder', 'trump', 'dirt', 'kompromat', 'supreme', 'court', 'judges', 'anyway', 'may', 'shame', 'jeffrey', 'epstein', 'alive', 'trump', 'election2020']"
4578,618181,if americans looked into what the fed and jerome powell trump commanded are doing to their taxpayer money the country would be in flames but they know how americans work trump fed marketmanipulation,0,en,"['americans', 'looked', 'fed', 'jerome', 'powell', 'trump', 'commanded', 'taxpayer', 'money', 'country', 'would', 'flames', 'know', 'americans', 'work', 'trump', 'fed', 'marketmanipulation']"
4579,807747,trump2 trump in the meantime djt is still our current president i want to know who owns the president why did he lie to us about covid 19 when will we see his tax information where is his health care plan who killed epstein in jail under barr s watch where is ghislaine sdny,-1,en,"['trump2', 'trump', 'meantime', 'djt', 'still', 'current', 'president', 'want', 'know', 'owns', 'president', 'lie', 'us', 'covid', '19', 'see', 'tax', 'information', 'health', 'care', 'plan', 'killed', 'epstein', 'jail', 'barr', 'watch', 'ghislaine', 'sdny']"
4580,143864,election scorecard based on macro economic indicators trump s odds of getting re elected are not looking great uselections if you wish to receive the daily sketch by mail please sign up here,1,en,"['election', 'scorecard', 'based', 'macro', 'economic', 'indicators', 'trump', 'odds', 'getting', 'elected', 'looking', 'great', 'uselections', 'wish', 'receive', 'daily', 'sketch', 'mail', 'please', 'sign']"
4581,857826,87 absolutely congrats to and for this extraordinary victory certainly tough win and one hell of a task ahead but what a pair can learn a lot from this election against our very own trump machine uselection2020,1,en,"['87', 'absolutely', 'congrats', 'extraordinary', 'victory', 'certainly', 'tough', 'win', 'one', 'hell', 'task', 'ahead', 'pair', 'learn', 'lot', 'election', 'trump', 'machine', 'uselection2020']"
4582,860564,has 88 million followers we can make a lot bigger than trump let s start now and crush the 88 million joetwitfol bidenup trumpmeltdown trumpvsbiden bidenharris2020 americavotes2020 usaelection2020 biden2020 bidenvstrump,0,en,"['88', 'million', 'followers', 'make', 'lot', 'bigger', 'trump', 'let', 'start', 'crush', '88', 'million', 'joetwitfol', 'bidenup', 'trumpmeltdown', 'trumpvsbiden', 'bidenharris2020', 'americavotes2020', 'usaelection2020', 'biden2020', 'bidenvstrump']"
4584,137383,why are married men not wearing their wedding rings donaldtrump joebiden barackobama,1,en,"['married', 'men', 'wearing', 'wedding', 'rings', 'donaldtrump', 'joebiden', 'barackobama']"
4585,106400,it s about damn time election2020 debates2020 trump biden mutebutton,0,en,"['damn', 'time', 'election2020', 'debates2020', 'trump', 'biden', 'mutebutton']"
4586,581274,2000 elections2020 trump biden,0,en,"['2000', 'elections2020', 'trump', 'biden']"
4590,739177,can t wait till this thing is off our screens trump go away now and let bidenharris2020 move in take it like a chrump i mean champ election2020 ballots americadecides biden,-1,en,"['wait', 'till', 'thing', 'screens', 'trump', 'go', 'away', 'let', 'bidenharris2020', 'move', 'take', 'like', 'chrump', 'mean', 'champ', 'election2020', 'ballots', 'americadecides', 'biden']"
4591,72611,this is the most horrific photo the antichrist moves among them trump is insane,-1,en,"['horrific', 'photo', 'antichrist', 'moves', 'among', 'trump', 'insane']"
4592,134613,i see you re starring in the new borat movie sequel starring any trump supporter who considers themself as a christian should find your unpaid and volunteer cameo appearance on borat as indicative of your boss s serial immorality and adultery,1,en,"['see', 'starring', 'new', 'borat', 'movie', 'sequel', 'starring', 'trump', 'supporter', 'considers', 'themself', 'christian', 'find', 'unpaid', 'volunteer', 'cameo', 'appearance', 'borat', 'indicative', 'boss', 'serial', 'immorality', 'adultery']"
4593,804985,yall allow ur news panel to still distespect the american flag by disrespecting trump you are indeed ok with disrespecting the flag its disgusting to say the least,-1,en,"['yall', 'allow', 'ur', 'news', 'panel', 'still', 'distespect', 'american', 'flag', 'disrespecting', 'trump', 'indeed', 'ok', 'disrespecting', 'flag', 'disgusting', 'say', 'least']"
4595,96282,wow seanspicer ex donaldtrump press secretary lied through his teeth about puny crowd for his inauguration to placate him trump was mad amp angry it was much smaller than turnout for barackobama utter disaster amp liar from day one thetrumpshow bidenharrislandslide2020,-1,en,"['wow', 'seanspicer', 'ex', 'donaldtrump', 'press', 'secretary', 'lied', 'teeth', 'puny', 'crowd', 'inauguration', 'placate', 'trump', 'mad', 'amp', 'angry', 'much', 'smaller', 'turnout', 'barackobama', 'utter', 'disaster', 'amp', 'liar', 'day', 'one', 'thetrumpshow', 'bidenharrislandslide2020']"
4596,481090,he uploaded picture of his queen and am carrying 60 of the relationship bills odin tuesdayshoutout khafifabsat31 electionday trump,0,en,"['uploaded', 'picture', 'queen', 'carrying', '60', 'relationship', 'bills', 'odin', 'tuesdayshoutout', 'khafifabsat31', 'electionday', 'trump']"
4597,666657,trump plaese call satna claus and we do not want to be oned and we want to be free plaese call the trump team are begining you plaese plaese plaese we the trump team are begining for you to csll satna claus,1,en,"['trump', 'plaese', 'call', 'satna', 'claus', 'want', 'oned', 'want', 'free', 'plaese', 'call', 'trump', 'team', 'begining', 'plaese', 'plaese', 'plaese', 'trump', 'team', 'begining', 'csll', 'satna', 'claus']"
4598,92405,that is bc she could gives a rats ass about anyone but herself she is playing games remember this when you vote trump trump2020landslidevictory democratsaredestroyingamerica voteredtosaveamerica,0,en,"['bc', 'could', 'gives', 'rats', 'ass', 'anyone', 'playing', 'games', 'remember', 'vote', 'trump', 'trump2020landslidevictory', 'democratsaredestroyingamerica', 'voteredtosaveamerica']"
4599,306698,hahahaha lol bloody brilliant to come out with this particular rapbattle donaldtrump joebiden,1,en,"['hahahaha', 'lol', 'bloody', 'brilliant', 'come', 'particular', 'rapbattle', 'donaldtrump', 'joebiden']"
4600,208440,is the hero we didn t know we needed debates2020 savage trump maga tea,0,en,"['hero', 'know', 'needed', 'debates2020', 'savage', 'trump', 'maga', 'tea']"
4602,630196,election day trump vs biden how is my webull stock portfolio performing via stocks trump biden tumpstocks bidenstocks,0,en,"['election', 'day', 'trump', 'vs', 'biden', 'webull', 'stock', 'portfolio', 'performing', 'via', 'stocks', 'trump', 'biden', 'tumpstocks', 'bidenstocks']"
4603,299428,what will stun the american people after this election is how much the trump fam benefited in cold hard cash from the presidency the gritting was endless and will be investigated by the next congress yes some people only the best will be indicted bidenharrislandslide2020,1,en,"['stun', 'american', 'people', 'election', 'much', 'trump', 'fam', 'benefited', 'cold', 'hard', 'cash', 'presidency', 'gritting', 'endless', 'investigated', 'next', 'congress', 'yes', 'people', 'best', 'indicted', 'bidenharrislandslide2020']"
4605,278249,india usa closer together with trump and modi,0,en,"['india', 'usa', 'closer', 'together', 'trump', 'modi']"
4606,205731,and i d swear trump s pupils widened too,0,en,"['swear', 'trump', 'pupils', 'widened']"
4607,346660,trump didn t pay his taxes his family avoided military service at all cost wants to regulate speech on social media and isn t religious but go ahead old person millionaire tell us what s important for your vote,1,en,"['trump', 'pay', 'taxes', 'family', 'avoided', 'military', 'service', 'cost', 'wants', 'regulate', 'speech', 'social', 'media', 'religious', 'go', 'ahead', 'old', 'person', 'millionaire', 'tell', 'us', 'important', 'vote']"
4608,494949,don t let the media discourage you today hold the line vote trump election2020,0,en,"['let', 'media', 'discourage', 'today', 'hold', 'line', 'vote', 'trump', 'election2020']"
4609,308807,says the president of the divided states trump votehimout votebidenharris2020 usa,0,en,"['says', 'president', 'divided', 'states', 'trump', 'votehimout', 'votebidenharris2020', 'usa']"
4611,776334,apart from all what have been said about trump he as president didn t send killers to kill people criticise him like in iraq he played the democratic game even his rejection to some results is via legal methods,-1,en,"['apart', 'said', 'trump', 'president', 'send', 'killers', 'kill', 'people', 'criticise', 'like', 'iraq', 'played', 'democratic', 'game', 'even', 'rejection', 'results', 'via', 'legal', 'methods']"
4612,868733,just getout we don t care we don t wanna hear it we don t want to see your face anymore trump is over and out biden is in bidenisourpresident,0,en,"['getout', 'care', 'wan', 'na', 'hear', 'want', 'see', 'face', 'anymore', 'trump', 'biden', 'bidenisourpresident']"
4613,184398,q3 on coronavirus strategy biden ended his arguments on money but failed to mention anything about direct payments to americans he talked about funding to state gov ts amp trump s failures on that while trump defended his talking pts at the time debates debates2020,-1,en,"['q3', 'coronavirus', 'strategy', 'biden', 'ended', 'arguments', 'money', 'failed', 'mention', 'anything', 'direct', 'payments', 'americans', 'talked', 'funding', 'state', 'gov', 'ts', 'amp', 'trump', 'failures', 'trump', 'defended', 'talking', 'pts', 'time', 'debates', 'debates2020']"
4614,412784,trump is a textbook vexatious litigant his response to an election defeat will be to completely refuse to accept it,1,en,"['trump', 'textbook', 'vexatious', 'litigant', 'response', 'election', 'defeat', 'completely', 'refuse', 'accept']"
4615,14605,tweet from via playing games with our democracy internet explodes with calls to boycottnbc after network hands trump a town hall politics trump corruption news p2,0,en,"['tweet', 'via', 'playing', 'games', 'democracy', 'internet', 'explodes', 'calls', 'boycottnbc', 'network', 'hands', 'trump', 'town', 'hall', 'politics', 'trump', 'corruption', 'news', 'p2']"
4617,706968,that was actually the job he was assigned as ex president really what else was he actually qualified to do trump,1,en,"['actually', 'job', 'assigned', 'ex', 'president', 'really', 'else', 'actually', 'qualified', 'trump']"
4618,723497,smh he really made the presidency look like a not so high honor thanks a lot donaldtrump,1,en,"['smh', 'really', 'made', 'presidency', 'look', 'like', 'high', 'honor', 'thanks', 'lot', 'donaldtrump']"
4620,244546,50cents an asshat trump trumphascovid trump2020landslidevictory bidenharris2020landslide elections2020,0,en,"['50cents', 'asshat', 'trump', 'trumphascovid', 'trump2020landslidevictory', 'bidenharris2020landslide', 'elections2020']"
4621,320730,this sounds about right for trump trump election trumpislosing trumpcrimefamilyforprison vote voteearly bidenharristosaveamerica bluewave2020,1,en,"['sounds', 'right', 'trump', 'trump', 'election', 'trumpislosing', 'trumpcrimefamilyforprison', 'vote', 'voteearly', 'bidenharristosaveamerica', 'bluewave2020']"
4622,905801,this was the headline on april 9th 2017 the media and the swamp did everything in thier power to make this a reality trump msm,0,en,"['headline', 'april', '9th', '2017', 'media', 'swamp', 'everything', 'thier', 'power', 'make', 'reality', 'trump', 'msm']"
4623,41233,trump organization considers sale of its seven springs property,0,en,"['trump', 'organization', 'considers', 'sale', 'seven', 'springs', 'property']"
4624,74032,feminism nuclear weapons and patriarchy clickable link on twitter feminism nuclearweapons trump patriarchy northkorea fireandfury,0,en,"['feminism', 'nuclear', 'weapons', 'patriarchy', 'clickable', 'link', 'twitter', 'feminism', 'nuclearweapons', 'trump', 'patriarchy', 'northkorea', 'fireandfury']"
