,Unnamed: 0,tweet,sentiment,lang,tweet_without_stopwords
3699,172704,1 biden needs to run that as a campaign add how f n telling no plan,0,en,"['1', 'biden', 'needs', 'run', 'campaign', 'add', 'f', 'n', 'telling', 'plan']"
3700,711013,don t want to hear a peep out of him this is joebiden s night,0,en,"['want', 'hear', 'peep', 'joebiden', 'night']"
3703,501752,it s look like all the alllivesmatter crowd is now extremely upset to learn that allvotesmatter electionresults2020 trumpmeltdown biden byebyetrump vote resist election2020 election2020,-1,en,"['look', 'like', 'alllivesmatter', 'crowd', 'extremely', 'upset', 'learn', 'allvotesmatter', 'electionresults2020', 'trumpmeltdown', 'biden', 'byebyetrump', 'vote', 'resist', 'election2020', 'election2020']"
3704,594377,54 years after india elected its first woman prime minister who has the powers amp stature of the us president the usa gets its first woman vice president took you guys a while and you re still not there but well done indiragandhi uselections2020 joebiden kamalaharris,1,en,"['54', 'years', 'india', 'elected', 'first', 'woman', 'prime', 'minister', 'powers', 'amp', 'stature', 'us', 'president', 'usa', 'gets', 'first', 'woman', 'vice', 'president', 'took', 'guys', 'still', 'well', 'done', 'indiragandhi', 'uselections2020', 'joebiden', 'kamalaharris']"
3705,320760,joebiden is the right man for the job vote teamjoe,1,en,"['joebiden', 'right', 'man', 'job', 'vote', 'teamjoe']"
3706,732400,wishing joebiden amp kamalaharris all the very best rooting for their success i truly am they won fair and square tip my hat the process must be respected godblessamerica trump2024 perhaps if not nikkihaley is an idea,1,en,"['wishing', 'joebiden', 'amp', 'kamalaharris', 'best', 'rooting', 'success', 'truly', 'fair', 'square', 'tip', 'hat', 'process', 'must', 'respected', 'godblessamerica', 'trump2024', 'perhaps', 'nikkihaley', 'idea']"
3708,663212,although we are canadian this is just a good day for the human race check ya later trump retire that rascist dog whistle of yours and beat it once joe is done would be great to see kamala harris in there joebiden kamalaharris beatittrump,1,en,"['although', 'canadian', 'good', 'day', 'human', 'race', 'check', 'ya', 'later', 'trump', 'retire', 'rascist', 'dog', 'whistle', 'beat', 'joe', 'done', 'would', 'great', 'see', 'kamala', 'harris', 'joebiden', 'kamalaharris', 'beatittrump']"
3709,50728,its sad that it takes skynews from australia to report on hunterbidenlaptop journalism is not dead there democrat s need to watch this joebiden wouldn t even get security clearance at this point how can he be president,-1,en,"['sad', 'takes', 'skynews', 'australia', 'report', 'hunterbidenlaptop', 'journalism', 'dead', 'democrat', 'need', 'watch', 'joebiden', 'even', 'get', 'security', 'clearance', 'point', 'president']"
3711,118527,anyone start a joebiden comeon counter,0,en,"['anyone', 'start', 'joebiden', 'comeon', 'counter']"
3712,95915,i am gonna vote for never did nothing for a brother joebiden will raise your taxes by at least 6 200 if you are lucky enough to keep a job maga blexit,1,en,"['gon', 'na', 'vote', 'never', 'nothing', 'brother', 'joebiden', 'raise', 'taxes', 'least', '6', '200', 'lucky', 'enough', 'keep', 'job', 'maga', 'blexit']"
3715,361504,oh bet my parents old neighborhood upper arlington goes biden,1,en,"['oh', 'bet', 'parents', 'old', 'neighborhood', 'upper', 'arlington', 'goes', 'biden']"
3716,288350,voted blue first time voting btw biden ivoted,1,en,"['voted', 'blue', 'first', 'time', 'voting', 'btw', 'biden', 'ivoted']"
3717,494450,big oversight if biden wins pennslyvania he is at 273 and win,1,en,"['big', 'oversight', 'biden', 'wins', 'pennslyvania', '273', 'win']"
3718,324972,vote bringamericaback votebidenharristosaveamerica voteforbiden joebiden bringbacktheamericaweknowandlove electionday,0,en,"['vote', 'bringamericaback', 'votebidenharristosaveamerica', 'voteforbiden', 'joebiden', 'bringbacktheamericaweknowandlove', 'electionday']"
3719,668727,with joe biden the us have a chance to take back their position as the leader of the free world will be easier once merkel steps down of course but they got several things to work on first,1,en,"['joe', 'biden', 'us', 'chance', 'take', 'back', 'position', 'leader', 'free', 'world', 'easier', 'merkel', 'steps', 'course', 'got', 'several', 'things', 'work', 'first']"
3722,769847,hypothetically thinking about what the world would look like under a biden led usa and a starmer led uk intelligence back into politics perhaps uk biden starmer sundaypolitics sundaythoughts sunday,0,en,"['hypothetically', 'thinking', 'world', 'would', 'look', 'like', 'biden', 'led', 'usa', 'starmer', 'led', 'uk', 'intelligence', 'back', 'politics', 'perhaps', 'uk', 'biden', 'starmer', 'sundaypolitics', 'sundaythoughts', 'sunday']"
3725,653581,this year has been filled with historical events we ve lived through so much in such a small span of time it s unbelievable but i m so happy that today of all days history was truly made joebiden kamalaharris,1,en,"['year', 'filled', 'historical', 'events', 'lived', 'much', 'small', 'span', 'time', 'unbelievable', 'happy', 'today', 'days', 'history', 'truly', 'made', 'joebiden', 'kamalaharris']"
3726,480500,say what you want about but that woman knew how to sign off gracefully with respect and dignity trump and his supporters think counting every vote is fraud the people s voices must be heard election2020 biden,0,en,"['say', 'want', 'woman', 'knew', 'sign', 'gracefully', 'respect', 'dignity', 'trump', 'supporters', 'think', 'counting', 'every', 'vote', 'fraud', 'people', 'voices', 'must', 'heard', 'election2020', 'biden']"
3727,27819,lol trump doesn t know jack and you re talking about biden trump doesn t know the constitution,1,en,"['lol', 'trump', 'know', 'jack', 'talking', 'biden', 'trump', 'know', 'constitution']"
3730,454899,when antifa and biden get asked what they want election2020 fraud beijingbiden electionfraud countallthevotes,0,en,"['antifa', 'biden', 'get', 'asked', 'want', 'election2020', 'fraud', 'beijingbiden', 'electionfraud', 'countallthevotes']"
3731,379366,when biden wins you also get the most incompetent vice presidential kamalaharris hope biden will not die so hope that trump will be win elections2020 electionnight amerikaanseverkiezingen,1,en,"['biden', 'wins', 'also', 'get', 'incompetent', 'vice', 'presidential', 'kamalaharris', 'hope', 'biden', 'die', 'hope', 'trump', 'win', 'elections2020', 'electionnight', 'amerikaanseverkiezingen']"
3732,142937,thank you for reporting on this story about the treason done by the bidencrimefamiily including joebiden,0,en,"['thank', 'reporting', 'story', 'treason', 'done', 'bidencrimefamiily', 'including', 'joebiden']"
3733,270038,great idea molly youth secretary of communications that young man is stepping up to his life challenges amp overcoming them with the inspiration of an amazing mentor biden,1,en,"['great', 'idea', 'molly', 'youth', 'secretary', 'communications', 'young', 'man', 'stepping', 'life', 'challenges', 'amp', 'overcoming', 'inspiration', 'amazing', 'mentor', 'biden']"
3734,757527,my bad i thought kamalaharris white suit is a salutation to the kkk biden bidenharris2020 kamalaisacop,-1,en,"['bad', 'thought', 'kamalaharris', 'white', 'suit', 'salutation', 'kkk', 'biden', 'bidenharris2020', 'kamalaisacop']"
3736,27706,one of my favorite biden plans is the 15k credit towards a home rent is a trap and down payments are hard to save for there is so much good that can come from this one thing,1,en,"['one', 'favorite', 'biden', 'plans', '15k', 'credit', 'towards', 'home', 'rent', 'trap', 'payments', 'hard', 'save', 'much', 'good', 'come', 'one', 'thing']"
3738,630176,joebiden not my president literally he isn t,0,en,"['joebiden', 'president', 'literally']"
3740,554687,idiocracy for biden,0,en,"['idiocracy', 'biden']"
3742,379974,bigtech hard at work for biden trump2020 election2020,-1,en,"['bigtech', 'hard', 'work', 'biden', 'trump2020', 'election2020']"
3744,297134,buzz you right praying the right candidate is won go biden go hornets i m excited to see who the hornets pick up,1,en,"['buzz', 'right', 'praying', 'right', 'candidate', 'go', 'biden', 'go', 'hornets', 'excited', 'see', 'hornets', 'pick']"
3745,608947,biden2020 biden presidentelection 46thpresident neonshadow myhobby redbulldanceyourstyle election election2020 trump trump2020 bye winner,0,en,"['biden2020', 'biden', 'presidentelection', '46thpresident', 'neonshadow', 'myhobby', 'redbulldanceyourstyle', 'election', 'election2020', 'trump', 'trump2020', 'bye', 'winner']"
3746,176348,obama and biden failed to create a system to obtain manage and centralize health data from public health departments hospitals states made it impossible to fight a covid 19 pandemic us had 3rd world data collection until trump stepped in,-1,en,"['obama', 'biden', 'failed', 'create', 'system', 'obtain', 'manage', 'centralize', 'health', 'data', 'public', 'health', 'departments', 'hospitals', 'states', 'made', 'impossible', 'fight', 'covid', '19', 'pandemic', 'us', '3rd', 'world', 'data', 'collection', 'trump', 'stepped']"
3747,88055,reuters ipsos poll sees biden take the lead with 50 backing vs 46 for trump,0,en,"['reuters', 'ipsos', 'poll', 'sees', 'biden', 'take', 'lead', '50', 'backing', 'vs', '46', 'trump']"
3748,589357,bigbreaking 46 newsj elections electionday2020 election2020 joebiden kamalaharris americadecides america,0,en,"['bigbreaking', '46', 'newsj', 'elections', 'electionday2020', 'election2020', 'joebiden', 'kamalaharris', 'americadecides', 'america']"
3749,488063,joe biden for the white house joe biden for the president americadecides biden2020 election2020 biden americaelection americadecides2020,0,en,"['joe', 'biden', 'white', 'house', 'joe', 'biden', 'president', 'americadecides', 'biden2020', 'election2020', 'biden', 'americaelection', 'americadecides2020']"
3750,374,stevecharles hey everyone let the nbc top sponsors know you are boycotting them nbc caved into trump and will air his townhall around same time as biden has his tonight anything for ratings boycottnbc boycotttrumptownhall bidentownhall bidenharrislandslide2020,1,en,"['stevecharles', 'hey', 'everyone', 'let', 'nbc', 'top', 'sponsors', 'know', 'boycotting', 'nbc', 'caved', 'trump', 'air', 'townhall', 'around', 'time', 'biden', 'tonight', 'anything', 'ratings', 'boycottnbc', 'boycotttrumptownhall', 'bidentownhall', 'bidenharrislandslide2020']"
3751,601699,we are with you cap election2020results joebiden,0,en,"['cap', 'election2020results', 'joebiden']"
3752,714362,donnie called joebiden sleepyjoe whatever sleep joebiden was in it got him more votes than anybody running for potus ever stopthecount donvoyage,1,en,"['donnie', 'called', 'joebiden', 'sleepyjoe', 'whatever', 'sleep', 'joebiden', 'got', 'votes', 'anybody', 'running', 'potus', 'ever', 'stopthecount', 'donvoyage']"
3753,745963,how does think he s going to have any chance of a fight back after that amazing speech from biden any decent man would concede after hearing that,1,en,"['think', 'going', 'chance', 'fight', 'back', 'amazing', 'speech', 'biden', 'decent', 'man', 'would', 'concede', 'hearing']"
3754,690297,stop yelling at america like a mad man we are tired of your insanity it s time to unite without you calltheelection pennsylvania2020 2020elections joebiden election donaldtrump,-1,en,"['stop', 'yelling', 'america', 'like', 'mad', 'man', 'tired', 'insanity', 'time', 'unite', 'without', 'calltheelection', 'pennsylvania2020', '2020elections', 'joebiden', 'election', 'donaldtrump']"
3755,706938,generally democratic presidents have a good relationship with india hope joebiden will make strengthen the indo usa relationship,1,en,"['generally', 'democratic', 'presidents', 'good', 'relationship', 'india', 'hope', 'joebiden', 'make', 'strengthen', 'indo', 'usa', 'relationship']"
3756,450146,biden is now only 6 electoralvotes away from becoming the new president of the united states of america elections2020 biden trump2020,1,en,"['biden', '6', 'electoralvotes', 'away', 'becoming', 'new', 'president', 'united', 'states', 'america', 'elections2020', 'biden', 'trump2020']"
3758,271700,biden america is better with you as a president live biden and obama campaign in michigan nbc news via,1,en,"['biden', 'america', 'better', 'president', 'live', 'biden', 'obama', 'campaign', 'michigan', 'nbc', 'news', 'via']"
3759,464209,today rupert got a donny call bcuz fux wasnt reporting to donnys prrrrrfect world liking rupert already called it weeks ago joebiden,0,en,"['today', 'rupert', 'got', 'donny', 'call', 'bcuz', 'fux', 'wasnt', 'reporting', 'donnys', 'prrrrrfect', 'world', 'liking', 'rupert', 'already', 'called', 'weeks', 'ago', 'joebiden']"
3761,151116,milano if being a pedo is a character then yeah vote joebiden,0,en,"['milano', 'pedo', 'character', 'yeah', 'vote', 'joebiden']"
3762,726006,pity on indian liberals amp leftists they re celebrating uselectionresults2020 like joebiden is going to be india s pm is the perfect line to describe the pathetic mentality of these losers who re totally irrelevant in current indian politics,-1,en,"['pity', 'indian', 'liberals', 'amp', 'leftists', 'celebrating', 'uselectionresults2020', 'like', 'joebiden', 'going', 'india', 'pm', 'perfect', 'line', 'describe', 'pathetic', 'mentality', 'losers', 'totally', 'irrelevant', 'current', 'indian', 'politics']"
3765,19197,hello folks i our company scrambled eggz productions was involved in designing these political poopers election2020 caricatures toydesign politicalcartoons trump biden windups candy,0,en,"['hello', 'folks', 'company', 'scrambled', 'eggz', 'productions', 'involved', 'designing', 'political', 'poopers', 'election2020', 'caricatures', 'toydesign', 'politicalcartoons', 'trump', 'biden', 'windups', 'candy']"
